,SERIALNO,RELATE,OC,RC,SEX,SSPA,AGE,QTRBIR,HISPAN,RACEDET,GQTYP
44210,0019712,05,1,1,1,0,17,0,01,02,0
44211,0019713,01,0,0,1,0,34,2,01,02,0
44212,0019714,01,0,0,1,0,57,1,01,01,0
44213,0019714,02,0,0,2,0,53,2,01,01,0
44214,0019714,03,0,0,2,0,19,3,01,01,0
44215,0019714,07,0,0,2,0,93,3,01,01,0
44216,0019715,01,0,0,2,0,48,0,01,02,0
44217,0019716,01,0,0,1,0,62,3,01,01,0
44218,0019716,02,0,0,2,0,59,2,01,01,0
44219,0019716,03,0,0,1,0,39,2,01,01,0
44220,0019717,01,0,0,1,0,29,1,01,01,0
44221,0019717,03,1,1,1,0,4,1,01,01,0
44222,0019717,14,0,0,2,0,27,0,01,01,0
44223,0019718,01,0,0,1,0,69,1,01,01,0
44224,0019718,02,0,0,2,0,68,1,01,01,0
44225,0019719,01,0,0,1,0,67,1,01,01,0
44226,0019719,02,0,0,2,0,67,0,01,01,0
44227,0019720,01,0,0,2,0,40,1,01,02,0
44228,0019720,14,0,0,1,0,37,3,01,02,0
44229,0019721,01,0,0,1,0,49,3,01,01,0
44230,0019721,02,0,0,2,0,45,1,01,01,0
44231,0019721,03,1,1,1,0,13,0,01,01,0
44232,0019722,01,0,0,2,0,56,2,01,01,0
44233,0019722,08,0,1,2,0,13,3,01,01,0
44234,0019722,11,0,0,2,0,31,1,01,01,0
44235,0019722,15,0,0,1,0,42,3,01,01,0
44236,0019723,16,0,0,1,0,49,2,01,01,1
44237,0019724,01,0,0,1,0,42,3,01,01,0
44238,0019724,02,0,0,2,0,41,2,02,01,0
44239,0019724,03,1,1,2,0,14,1,02,01,0
44240,0019725,01,0,0,1,0,70,1,01,01,0
44241,0019725,03,0,0,2,0,40,0,01,01,0
44242,0019725,08,0,0,2,0,20,0,01,01,0
44243,0019725,08,0,1,2,0,16,0,01,01,0
44244,0019725,08,0,1,1,0,15,0,01,01,0
44245,0019726,01,0,0,2,0,56,2,01,01,0
44246,0019727,01,0,0,1,0,45,2,01,01,0
44247,0019728,16,0,0,1,0,80,0,01,01,1
44248,0019729,01,0,0,2,0,53,0,01,01,0
44249,0019730,01,0,0,1,0,61,2,01,02,0
44250,0019730,02,0,0,2,0,59,3,01,02,0
44251,0019731,01,0,0,2,0,44,0,01,02,0
44252,0019731,03,1,1,2,0,5,1,01,02,0
44253,0019732,01,0,0,2,0,30,2,01,01,0
44254,0019732,03,1,1,1,0,0,3,01,01,0
44255,0019734,01,0,0,2,0,35,2,01,02,0
44256,0019734,03,1,1,1,0,16,3,01,02,0
44257,0019734,03,1,1,2,0,11,2,01,02,0
44258,0019734,03,1,1,1,0,4,3,01,02,0
44259,0019734,14,0,0,1,0,33,2,01,02,0
44260,0019735,01,0,0,1,0,48,3,01,01,0
44261,0019735,02,0,0,2,0,46,0,01,01,0
44262,0019735,03,1,1,1,0,15,3,01,01,0
44263,0019735,03,1,1,2,0,11,1,01,01,0
44264,0019735,04,1,1,2,0,16,0,01,01,0
44265,0019736,01,0,0,1,0,50,0,01,01,0
44266,0019736,02,0,0,2,0,52,3,01,01,0
44267,0019737,01,0,0,1,0,69,3,01,01,0
44268,0019737,02,0,0,2,0,67,2,01,01,0
44269,0019738,01,0,0,1,0,43,3,01,74,0
44270,0019739,01,0,0,2,0,54,3,01,51,0
44271,0019739,02,0,0,1,0,63,3,01,51,0
44272,0019740,01,0,0,1,0,70,2,01,01,0
44273,0019740,02,0,0,2,0,68,2,01,01,0
44274,0019740,03,0,0,1,0,30,3,01,01,0
44275,0019741,01,0,0,2,0,58,1,01,01,0
44276,0019741,02,0,0,1,0,62,3,01,01,0
44277,0019742,01,0,0,1,0,34,1,01,02,0
44278,0019742,03,1,1,1,0,14,1,01,02,0
44279,0019742,03,1,1,2,0,11,2,01,02,0
44280,0019742,03,1,1,2,0,8,1,01,02,0
44281,0019743,01,0,0,1,0,79,0,01,01,0
44282,0019743,02,0,0,2,0,68,0,01,01,0
44283,0019744,17,0,0,2,0,16,2,01,01,2
44284,0019745,01,0,0,1,0,55,2,01,01,0
44285,0019745,02,0,0,2,0,55,1,01,01,0
44286,0019745,03,0,0,1,0,25,1,01,01,0
44287,0019746,01,0,0,1,0,36,2,01,40,0
44288,0019746,02,0,0,2,0,30,2,01,40,0
44289,0019746,03,1,1,2,0,6,2,01,40,0
44290,0019746,03,1,1,2,0,2,2,01,40,0
44291,0019747,01,0,0,2,0,72,0,01,02,0
44292,0019747,03,0,0,2,0,52,0,01,02,0
44293,0019747,03,0,0,1,0,51,0,01,02,0
44294,0019747,08,0,0,1,0,24,3,01,02,0
44295,0019747,15,0,0,2,0,50,1,03,02,0
44296,0019747,15,0,0,2,0,14,0,03,02,0
44297,0019748,01,0,0,1,0,30,3,01,01,0
44298,0019749,01,0,0,1,0,42,3,01,02,0
44299,0019749,02,0,0,2,0,39,1,01,02,0
44300,0019749,03,1,1,1,0,9,2,01,02,0
44301,0019750,16,0,0,1,0,27,2,01,02,1
44302,0019751,01,0,0,1,0,45,1,01,01,0
44303,0019751,02,0,0,2,0,46,0,01,01,0
44304,0019751,03,1,1,2,0,16,1,01,01,0
44305,0019751,03,1,1,1,0,13,0,01,01,0
44306,0019752,01,0,0,1,0,60,3,01,02,0
44307,0019752,02,0,0,2,0,58,1,01,02,0
44308,0019752,03,0,0,1,0,27,1,01,02,0
44309,0019753,01,0,0,2,0,21,3,01,40,0
44310,0019753,14,0,0,1,0,28,0,01,01,0
44311,0019754,01,0,0,2,0,74,0,01,02,0
44312,0019755,01,0,0,1,0,44,2,01,01,0
44313,0019755,02,0,0,2,0,45,2,01,47,0
44314,0019755,03,1,1,2,0,13,3,01,74,0
44315,0019756,01,0,0,1,0,67,3,01,01,0
44316,0019756,02,0,0,2,0,67,2,01,01,0
44317,0019757,01,0,0,2,0,46,3,01,01,0
44318,0019757,02,0,0,1,0,48,2,01,01,0
44319,0019758,01,0,0,2,0,62,1,01,01,0
44320,0019758,02,0,0,1,0,60,0,01,01,0
44321,0019760,01,0,0,1,0,76,2,01,01,0
44322,0019760,02,0,0,2,0,70,0,01,01,0
44323,0019760,04,0,0,2,0,31,3,01,01,0
44324,0019760,08,0,1,1,0,8,0,01,01,0
44325,0019761,01,0,0,1,0,68,3,01,01,0
44326,0019761,02,0,0,2,0,68,2,01,01,0
44327,0019762,01,0,0,2,0,45,1,01,02,0
44328,0019763,01,0,0,2,0,26,0,01,01,0
44329,0019764,01,0,0,1,0,34,2,02,73,0
44330,0019764,02,0,0,2,0,32,2,02,73,0
44331,0019764,03,1,1,1,0,1,3,02,73,0
44332,0019764,08,0,1,1,0,3,1,02,73,0
44333,0019764,11,0,1,2,0,6,1,02,73,0
44334,0019765,01,0,0,2,0,47,3,01,01,0
44335,0019765,03,1,1,1,0,14,2,01,01,0
44336,0019766,01,0,0,1,0,31,2,01,01,0
44337,0019766,14,0,0,1,0,26,1,01,01,0
44338,0019767,01,0,0,2,0,58,2,01,01,0
44339,0019767,02,0,0,1,0,54,0,01,01,0
44340,0019768,01,0,0,1,0,36,3,01,01,0
44341,0019768,02,0,0,2,0,35,3,01,01,0
44342,0019768,03,1,1,2,0,6,1,01,01,0
44343,0019768,03,1,1,1,0,3,1,01,01,0
44344,0019769,01,0,0,1,0,66,1,01,02,0
44345,0019770,01,0,0,1,0,53,1,01,01,0
44346,0019771,01,0,0,1,0,40,1,01,01,0
44347,0019771,02,0,0,2,0,44,3,01,01,0
44348,0019771,03,1,1,1,0,11,3,01,01,0
44349,0019771,03,1,1,2,0,7,1,01,01,0
44350,0019772,01,0,0,1,0,53,3,01,01,0
44351,0019772,02,0,0,2,0,43,2,01,01,0
44352,0019772,03,1,1,1,0,14,2,01,01,0
44353,0019772,03,1,1,2,0,12,1,01,01,0
44354,0019773,01,0,0,1,0,50,1,01,02,0
44355,0019774,01,0,0,2,0,47,1,01,02,0
44356,0019774,06,0,0,2,0,52,1,01,02,0
44357,0019774,07,0,0,2,0,72,2,01,02,0
44358,0019775,01,0,0,1,0,39,3,01,01,0
44359,0019775,03,1,1,2,0,9,3,01,01,0
44360,0019775,03,1,1,1,0,5,3,01,01,0
44361,0019775,11,0,0,1,0,36,1,01,01,0
44362,0019776,01,0,0,1,0,48,1,01,01,0
44363,0019776,03,0,0,1,0,25,2,01,01,0
44364,0019776,03,0,0,1,0,20,2,01,01,0
44365,0019777,01,0,0,2,0,50,3,01,01,0
44366,0019777,14,0,0,1,0,54,2,01,01,0
44367,0019778,01,0,0,2,0,72,2,01,01,0
44368,0019779,01,0,0,1,0,39,1,01,01,0
44369,0019779,14,0,0,2,0,43,1,01,01,0
44370,0019780,16,0,0,1,0,66,2,01,01,1
44371,0019782,01,0,0,1,0,24,3,01,01,0
44372,0019782,02,0,0,2,0,21,1,01,01,0
44373,0019782,03,1,1,1,0,4,3,01,01,0
44374,0019782,03,1,1,1,0,2,2,01,01,0
44375,0019783,01,0,0,2,0,29,1,01,01,0
44376,0019783,12,0,0,2,0,31,0,01,02,0
44377,0019784,01,0,0,1,0,77,2,01,01,0
44378,0019784,02,0,0,2,0,70,1,01,01,0
44379,0019785,01,0,0,1,0,57,2,01,01,0
44380,0019785,02,0,0,2,0,56,0,01,01,0
44381,0019786,01,0,0,2,0,43,1,01,02,0
44382,0019786,03,1,1,1,0,11,3,01,02,0
44383,0019787,01,0,0,1,0,41,2,01,01,0
44384,0019787,02,0,0,2,0,39,2,01,01,0
44385,0019787,04,1,1,1,0,2,1,07,73,0
44386,0019788,01,0,0,1,0,43,0,01,74,0
44387,0019788,02,0,0,2,0,43,2,03,74,0
44388,0019788,03,1,1,2,0,13,3,03,74,0
44389,0019789,01,0,0,2,0,43,0,01,02,0
44390,0019789,03,1,1,2,0,0,0,07,74,0
44391,0019789,14,0,0,1,0,46,1,01,01,0
44392,0019790,01,0,0,1,0,69,0,01,01,0
44393,0019790,02,0,0,2,0,68,0,01,01,0
44394,0019791,01,0,0,2,0,26,0,01,01,0
44395,0019791,14,0,0,1,0,43,0,01,01,0
44396,0019792,01,0,0,1,0,62,3,01,01,0
44397,0019792,02,0,0,2,0,61,2,01,01,0
44398,0019793,01,0,0,1,0,60,1,01,01,0
44399,0019793,02,0,0,2,0,61,0,01,01,0
44400,0019794,01,0,0,1,0,74,0,01,02,0
44401,0019794,02,0,0,2,0,82,3,01,02,0
44402,0019795,01,0,0,2,0,43,2,01,02,0
44403,0019795,02,0,0,1,0,43,3,01,02,0
44404,0019795,03,1,1,2,0,9,0,01,02,0
44405,0019796,01,0,0,2,0,27,1,01,01,0
44406,0019796,03,1,1,2,0,6,0,01,74,0
44407,0019797,01,0,0,1,0,61,1,01,01,0
44408,0019797,02,0,0,2,0,54,1,01,01,0
44409,0019798,01,0,0,2,0,63,2,01,01,0
44410,0019799,01,0,0,1,0,61,2,01,01,0
44411,0019799,02,0,0,2,0,62,1,01,01,0
44412,0019800,01,0,0,1,0,59,3,01,02,0
44413,0019800,02,0,0,2,0,60,2,01,02,0
44414,0019800,03,0,0,2,0,28,2,01,02,0
44415,0019800,03,0,0,1,0,23,1,01,02,0
44416,0019800,08,0,1,1,0,9,0,01,02,0
